index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU0524641       ,MPU0524641       ,"Energy costs, billions of current dollars for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.145,0.155,0.173,0.184,0.184,0.176,0.218,0.205,0.18,0.175,0.168,0.146,0.304,0.261,0.441,0.356,0.337,0.303,0.371,0.313,0.374,1.062,0.359,0.492,0.705,0.314,0.547,0.453,0.414,0.426,0.689,0.641,0.677,0.74,
MPU0524651       ,MPU0524651       ,"Materials costs, billions of current dollars for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,2.551,2.81,2.914,2.906,2.854,2.712,3.301,3.162,2.88,2.772,2.534,2.738,3.624,2.902,3.587,4.642,4.537,4.121,3.741,3.231,2.858,4.633,2.189,2.137,2.534,1.537,2.708,2.058,2.07,2.455,4.38,3.486,3.769,3.848,
MPU0524661       ,MPU0524661       ,"Services costs, billions of current dollars for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,67.012,67.371,71.366,71.733,67.647,61.683,74.257,74.479,64.257,60.509,52.248,48.741,57.647,45.689,64.417,84.371,90.932,89.247,103.543,99.3,111.508,171.32,98.32,95.798,118.609,109.152,151.377,143.021,144.395,153.861,210.807,241.323,265.813,271.714,
MPU0524671       ,MPU0524671       ,"Capital share for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.056,0.073,0.098,0.101,0.115,0.142,0.123,0.167,0.184,0.183,0.218,0.236,0.22,0.243,0.229,0.202,0.23,0.256,0.276,0.282,0.294,0.207,0.261,0.264,0.246,0.255,0.213,0.277,0.288,0.29,0.255,0.261,0.259,0.248,
MPU0524681       ,MPU0524681       ,"Labor share for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.457,0.489,0.48,0.504,0.528,0.547,0.528,0.508,0.541,0.562,0.571,0.577,0.564,0.601,0.556,0.525,0.505,0.509,0.478,0.493,0.477,0.444,0.513,0.518,0.504,0.522,0.488,0.48,0.491,0.483,0.453,0.429,0.421,0.436,
MPU0524691       ,MPU0524691       ,"Energy share for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
MPU0524701       ,MPU0524701       ,"Materials share for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.018,0.017,0.017,0.015,0.014,0.013,0.015,0.013,0.012,0.011,0.01,0.01,0.013,0.009,0.011,0.014,0.013,0.01,0.009,0.007,0.006,0.009,0.005,0.005,0.005,0.003,0.005,0.003,0.003,0.004,0.006,0.004,0.004,0.004,
MPU0524711       ,MPU0524711       ,"Services share for Insurance carriers and related activities (NAICS 524), Levels",1,1987-A01,2020-A01,0.468,0.419,0.405,0.378,0.342,0.297,0.333,0.312,0.262,0.243,0.201,0.176,0.203,0.147,0.202,0.258,0.252,0.224,0.236,0.217,0.222,0.338,0.22,0.212,0.244,0.22,0.292,0.238,0.217,0.223,0.285,0.305,0.315,0.31,
MPU0524742       ,MPU0524742       ,"Contribution of energy intensity to labor productivity for Insurance carriers and related activities (NAICS 524), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.011,100.017,100.022,100.021,100.017,100.012,100.026,100.018,100.006,100.001,99.996,99.987,100.046,100.025,100.075,100.053,100.038,100.025,100.031,100.012,100.023,100.158,100.015,100.042,100.082,100.0,100.044,100.018,100.012,100.015,100.048,100.036,100.038,100.043,
MPU0524743       ,MPU0524743       ,"Contribution of energy intensity to labor productivity for Insurance carriers and related activities (NAICS 524), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0524762       ,MPU0524762       ,"Contribution of materials intensity to labor productivity for Insurance carriers and related activities (NAICS 524), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.683,100.767,100.767,100.698,100.624,100.541,100.727,100.612,100.418,100.354,100.254,100.282,100.598,100.326,100.535,100.88,100.833,100.712,100.599,100.444,100.358,100.684,100.166,100.15,100.218,100.0,100.232,100.094,100.08,100.131,100.397,100.262,100.276,100.27,
MPU0524763       ,MPU0524763       ,"Contribution of materials intensity to labor productivity for Insurance carriers and related activities (NAICS 524), % Change Year Ago",3,1988-A01,2020-A01,,0.1,0.0,-0.1,-0.1,-0.1,0.2,-0.1,-0.2,-0.1,-0.1,0.0,0.3,-0.3,0.2,0.3,0.0,-0.1,-0.1,-0.2,-0.1,0.3,-0.5,0.0,0.1,-0.2,0.2,-0.1,0.0,0.1,0.3,-0.1,0.0,0.0,
MPU0524772       ,MPU0524772       ,"Contribution of services intensity to labor productivity for Insurance carriers and related activities (NAICS 524), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,114.415,111.2,111.936,109.507,105.032,100.607,104.361,102.94,97.643,95.154,91.043,89.027,91.072,86.972,91.777,96.747,98.115,97.375,100.616,98.819,100.98,112.813,97.715,97.37,102.31,100.0,108.375,105.087,103.666,104.166,111.602,114.668,116.414,116.149,
MPU0524773       ,MPU0524773       ,"Contribution of services intensity to labor productivity for Insurance carriers and related activities (NAICS 524), % Change Year Ago",3,1988-A01,2020-A01,,-2.8,0.7,-2.2,-4.1,-4.2,3.7,-1.4,-5.1,-2.5,-4.3,-2.2,2.3,-4.5,5.5,5.4,1.4,-0.8,3.3,-1.8,2.2,11.7,-13.4,-0.4,5.1,-2.3,8.4,-3.0,-1.4,0.5,7.1,2.7,1.5,-0.2,
MPU0524782       ,MPU0524782       ,"Contribution of intermediate inputs intensity to labor productivity for Insurance carriers and related activities (NAICS 524), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,115.207,112.069,112.817,110.291,105.704,101.161,105.144,103.587,98.056,95.49,91.269,89.266,91.657,87.275,92.333,97.644,98.966,98.087,101.245,99.265,101.36,113.753,97.889,97.554,102.615,100.0,108.672,105.203,103.762,104.317,112.095,115.005,116.774,116.508,
MPU0524783       ,MPU0524783       ,"Contribution of intermediate inputs intensity to labor productivity for Insurance carriers and related activities (NAICS 524), % Change Year Ago",3,1988-A01,2020-A01,,-2.7,0.7,-2.2,-4.2,-4.3,3.9,-1.5,-5.3,-2.6,-4.4,-2.2,2.7,-4.8,5.8,5.8,1.4,-0.9,3.2,-2.0,2.1,12.2,-13.9,-0.3,5.2,-2.5,8.7,-3.2,-1.4,0.5,7.5,2.6,1.5,-0.2,
MPU0525012       ,MPU0525012       ,"Total factor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,129.085,125.391,129.403,143.393,132.787,133.383,130.344,118.243,118.821,112.619,99.842,105.521,107.857,100.003,100.214,99.944,99.66,101.188,103.857,101.298,104.361,102.702,97.128,110.419,103.79,100.0,102.134,110.183,104.839,100.061,106.257,108.802,104.125,104.019,
MPU0525013       ,MPU0525013       ,"Total factor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-2.9,3.2,10.8,-7.4,0.4,-2.3,-9.3,0.5,-5.2,-11.3,5.7,2.2,-7.3,0.2,-0.3,-0.3,1.5,2.6,-2.5,3.0,-1.6,-5.4,13.7,-6.0,-3.7,2.1,7.9,-4.9,-4.6,6.2,2.4,-4.3,-0.1,
MPU0525032       ,MPU0525032       ,"Combined inputs for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,45.167,40.369,43.502,39.748,38.137,35.944,42.807,45.721,50.635,58.157,71.515,76.393,85.89,106.476,95.96,83.325,77.061,84.409,87.576,95.605,104.392,107.714,102.306,92.386,101.208,100.0,111.427,101.683,116.224,108.652,102.239,91.475,87.36,97.771,
MPU0525033       ,MPU0525033       ,"Combined inputs for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-10.6,7.8,-8.6,-4.1,-5.8,19.1,6.8,10.7,14.9,23.0,6.8,12.4,24.0,-9.9,-13.2,-7.5,9.5,3.8,9.2,9.2,3.2,-5.0,-9.7,9.5,-1.2,11.4,-8.7,14.3,-6.5,-5.9,-10.5,-4.5,11.9,
MPU0525042       ,MPU0525042       ,"Capital input for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,87.367,80.615,95.868,84.99,99.673,87.222,100.554,102.072,104.96,107.804,109.368,116.235,118.676,118.335,119.323,125.678,131.307,139.299,142.363,144.279,149.719,146.518,140.72,68.603,101.204,100.0,101.311,100.446,99.746,98.243,98.036,97.072,94.933,93.184,
MPU0525043       ,MPU0525043       ,"Capital input for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-7.7,18.9,-11.3,17.3,-12.5,15.3,1.5,2.8,2.7,1.5,6.3,2.1,-0.3,0.8,5.3,4.5,6.1,2.2,1.3,3.8,-2.1,-4.0,-51.2,47.5,-1.2,1.3,-0.9,-0.7,-1.5,-0.2,-1.0,-2.2,-1.8,
MPU0525052       ,MPU0525052       ,"Labor input for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,45.61,50.98,52.454,59.207,56.846,61.951,63.695,71.093,70.582,74.24,79.455,92.262,101.66,111.02,107.878,114.379,103.722,95.38,95.314,96.428,106.236,117.601,101.822,101.027,89.865,100.0,103.713,170.292,213.717,310.816,370.595,423.13,486.595,538.748,
MPU0525053       ,MPU0525053       ,"Labor input for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,11.8,2.9,12.9,-4.0,9.0,2.8,11.6,-0.7,5.2,7.0,16.1,10.2,9.2,-2.8,6.0,-9.3,-8.0,-0.1,1.2,10.2,10.7,-13.4,-0.8,-11.0,11.3,3.7,64.2,25.5,45.4,19.2,14.2,15.0,10.7,
MPU0525062       ,MPU0525062       ,"Labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,107.422,83.813,91.608,82.184,75.973,66.747,76.649,67.526,75.256,77.858,79.829,77.88,81.225,86.223,81.681,68.29,70.494,86.259,92.788,98.022,99.645,91.558,95.141,99.68,115.878,100.0,110.259,66.709,58.482,36.093,29.991,24.043,19.123,19.577,
MPU0525063       ,MPU0525063       ,"Labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-22.0,9.3,-10.3,-7.6,-12.1,14.8,-11.9,11.4,3.5,2.5,-2.4,4.3,6.2,-5.3,-16.4,3.2,22.4,7.6,5.6,1.7,-8.1,3.9,4.8,16.3,-13.7,10.3,-39.5,-12.3,-38.3,-16.9,-19.8,-20.5,2.4,
MPU0525072       ,MPU0525072       ,"Capital productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,66.734,62.792,58.719,67.062,50.807,54.967,55.489,52.964,57.322,60.755,65.287,69.352,78.06,89.981,80.592,66.263,58.488,61.315,63.889,67.124,72.766,75.502,70.614,148.698,103.795,100.0,112.332,111.54,122.158,110.662,110.813,102.529,95.818,109.141,
MPU0525073       ,MPU0525073       ,"Capital productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-5.9,-6.5,14.2,-24.2,8.2,0.9,-4.6,8.2,6.0,7.5,6.2,12.6,15.3,-10.4,-17.8,-11.7,4.8,4.2,5.1,8.4,3.8,-6.5,110.6,-30.2,-3.7,12.3,-0.7,9.5,-9.4,0.1,-7.5,-6.5,13.9,
MPU0525082       ,MPU0525082       ,"Capital intensity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,160.971,133.475,156.012,122.549,149.534,121.431,138.134,127.494,131.287,128.152,122.274,112.297,104.055,95.824,101.352,103.059,120.526,140.682,145.233,146.031,136.939,121.266,134.735,67.035,111.642,100.0,98.155,59.807,47.874,32.615,27.065,23.45,19.958,17.938,
MPU0525083       ,MPU0525083       ,"Capital intensity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-17.1,16.9,-21.4,22.0,-18.8,13.8,-7.7,3.0,-2.4,-4.6,-8.2,-7.3,-7.9,5.8,1.7,16.9,16.7,3.2,0.5,-6.2,-11.4,11.1,-50.2,66.5,-10.4,-1.8,-39.1,-20.0,-31.9,-17.0,-13.4,-14.9,-10.1,
MPU0525152       ,MPU0525152       ,"Contribution of capital intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,107.38,103.189,106.528,101.272,106.121,100.555,104.1,101.968,102.713,102.149,101.385,100.091,98.538,97.012,97.934,98.263,102.207,106.463,107.32,107.455,106.074,103.581,105.53,94.5,101.27,100.0,99.808,93.989,91.337,87.434,85.329,83.373,81.063,79.717,
MPU0525153       ,MPU0525153       ,"Contribution of capital intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-3.9,3.2,-4.9,4.8,-5.2,3.5,-2.0,0.7,-0.5,-0.7,-1.3,-1.6,-1.5,1.0,0.3,4.0,4.2,0.8,0.1,-1.3,-2.4,1.9,-10.5,7.2,-1.3,-0.2,-5.8,-2.8,-4.3,-2.4,-2.3,-2.8,-1.7,
MPU0525162       ,MPU0525162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.911,99.908,99.908,99.897,99.888,99.874,99.883,99.878,99.879,99.876,99.872,99.87,99.872,99.874,99.878,99.875,99.872,99.871,99.868,99.868,99.868,99.875,99.894,99.924,99.966,100.0,100.022,99.958,99.932,99.9,99.89,99.871,99.839,99.823,
MPU0525163       ,MPU0525163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0525172       ,MPU0525172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,107.977,103.749,107.081,101.811,106.688,101.123,104.686,102.561,103.306,102.737,101.971,100.67,99.101,97.559,98.469,98.807,102.777,107.057,107.922,108.062,106.683,104.164,106.063,94.875,101.478,100.0,99.663,94.219,91.704,87.945,85.861,83.998,81.857,80.597,
MPU0525173       ,MPU0525173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-3.9,3.2,-4.9,4.8,-5.2,3.5,-2.0,0.7,-0.6,-0.7,-1.3,-1.6,-1.6,0.9,0.3,4.0,4.2,0.8,0.1,-1.3,-2.4,1.8,-10.5,7.0,-1.5,-0.3,-5.5,-2.7,-4.1,-2.4,-2.2,-2.5,-1.5,
MPU0525182       ,MPU0525182       ,"Contribution of labor composition to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.751,99.755,99.767,99.767,99.766,99.783,99.805,99.829,99.819,99.819,99.83,99.835,99.835,99.847,99.874,99.912,99.94,99.963,99.982,99.989,99.983,99.984,99.985,99.993,99.995,100.0,100.002,100.007,100.016,100.021,100.01,100.009,100.01,100.041,
MPU0525183       ,MPU0525183       ,"Contribution of labor composition to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0525192       ,MPU0525192       ,"Contribution of research and development (R&D) intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.948,99.949,99.952,99.954,99.961,99.97,99.979,99.984,99.992,99.995,99.997,99.995,99.996,99.998,100.007,100.007,100.012,100.015,100.014,100.012,100.005,99.998,100.0,99.999,100.002,100.0,100.0,99.988,99.983,99.976,99.974,99.972,99.97,99.972,
MPU0525193       ,MPU0525193       ,"Contribution of research and development (R&D) intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0525202       ,MPU0525202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.58,99.593,99.614,99.609,99.608,99.582,99.564,99.546,99.542,99.542,99.542,99.545,99.55,99.554,99.558,99.554,99.549,99.546,99.547,99.546,99.543,99.552,99.591,99.678,99.824,100.0,100.121,99.808,99.682,99.54,99.514,99.411,99.216,99.109,
MPU0525203       ,MPU0525203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,-0.3,-0.1,-0.1,0.0,-0.1,-0.2,-0.1,
MPU0525512       ,MPU0525512       ,"Real sectoral output for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,58.303,50.62,56.292,56.996,50.641,47.944,55.796,54.062,60.165,65.496,71.403,80.611,92.639,106.478,96.165,83.278,76.799,85.411,90.954,96.846,108.945,110.624,99.368,102.012,105.044,100.0,113.804,112.038,121.848,108.718,108.637,99.527,90.963,101.701,
MPU0525513       ,MPU0525513       ,"Real sectoral output for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-13.2,11.2,1.3,-11.1,-5.3,16.4,-3.1,11.3,8.9,9.0,12.9,14.9,14.9,-9.7,-13.4,-7.8,11.2,6.5,6.5,12.5,1.5,-10.2,2.7,3.0,-4.8,13.8,-1.6,8.8,-10.8,-0.1,-8.4,-8.6,11.8,
MPU0525552       ,MPU0525552       ,"Energy input for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,93.055,83.663,85.194,78.311,71.081,70.365,88.726,94.769,109.897,123.44,138.909,113.572,119.773,124.043,93.654,64.006,50.018,66.358,49.497,49.497,73.327,131.349,66.947,98.477,120.653,100.0,128.663,98.814,97.216,73.856,79.203,73.114,55.124,68.225,
MPU0525553       ,MPU0525553       ,"Energy input for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-10.1,1.8,-8.1,-9.2,-1.0,26.1,6.8,16.0,12.3,12.5,-18.2,5.5,3.6,-24.5,-31.7,-21.9,32.7,-25.4,0.0,48.1,79.1,-49.0,47.1,22.5,-17.1,28.7,-23.2,-1.6,-24.0,7.2,-7.7,-24.6,23.8,
MPU0525562       ,MPU0525562       ,"Materials input for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,15.997,13.637,12.928,11.541,7.916,6.375,9.574,12.535,14.745,17.751,27.081,22.434,26.445,33.66,29.653,26.019,24.442,34.36,29.599,33.067,54.44,96.592,59.336,87.636,110.067,100.0,167.863,154.721,187.522,146.486,201.275,172.289,562.787,155.177,
MPU0525563       ,MPU0525563       ,"Materials input for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-14.8,-5.2,-10.7,-31.4,-19.5,50.2,30.9,17.6,20.4,52.6,-17.2,17.9,27.3,-11.9,-12.3,-6.1,40.6,-13.9,11.7,64.6,77.4,-38.6,47.7,25.6,-9.1,67.9,-7.8,21.2,-21.9,37.4,-14.4,226.7,-72.4,
MPU0525572       ,MPU0525572       ,"Services Input for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,37.576,33.192,34.951,32.102,28.975,27.961,33.728,36.619,41.65,49.689,63.811,68.786,79.511,104.614,92.334,76.224,67.753,75.108,79.012,88.581,97.285,99.53,96.496,96.787,100.667,100.0,111.949,101.028,118.203,109.664,101.435,88.471,82.376,96.421,
MPU0525573       ,MPU0525573       ,"Services Input for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-11.7,5.3,-8.2,-9.7,-3.5,20.6,8.6,13.7,19.3,28.4,7.8,15.6,31.6,-11.7,-17.4,-11.1,10.9,5.2,12.1,9.8,2.3,-3.0,0.3,4.0,-0.7,11.9,-9.8,17.0,-7.2,-7.5,-12.8,-6.9,17.0,
MPU0525611       ,MPU0525611       ,"Sectoral output, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,32.929,29.865,32.206,31.698,29.756,30.289,35.421,35.315,40.315,45.726,51.791,60.096,70.169,84.252,76.007,67.425,66.667,76.581,84.638,93.194,108.034,110.659,93.023,100.953,105.859,107.85,126.521,130.576,148.454,141.189,143.493,140.534,133.827,149.649,
MPU0525621       ,MPU0525621       ,"Capital costs, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,6.967,6.378,6.273,7.114,7.308,8.239,9.412,8.848,9.916,9.595,5.688,11.543,15.316,13.507,13.432,15.215,18.469,19.189,21.449,19.059,21.376,21.425,14.931,15.725,12.227,12.255,11.797,19.485,16.041,16.877,20.337,25.524,22.351,21.963,
MPU0525631       ,MPU0525631       ,"Labor costs, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.302,0.315,0.35,0.382,0.424,0.482,0.556,0.592,0.711,0.796,0.846,0.943,1.006,1.093,1.174,1.187,1.283,1.534,1.687,1.801,0.667,0.664,0.632,0.557,0.615,0.518,0.585,0.864,1.121,1.609,2.059,2.547,2.869,3.419,
MPU0525641       ,MPU0525641       ,"Energy costs, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.8,0.719,0.77,0.76,0.69,0.688,0.881,0.948,1.121,1.311,1.479,1.104,1.2,1.629,1.38,0.801,0.79,1.189,1.091,1.166,1.784,3.764,1.439,2.31,3.154,2.563,3.363,2.636,2.096,1.498,1.801,1.834,1.342,1.561,
MPU0525651       ,MPU0525651       ,"Materials costs, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.23,0.207,0.205,0.185,0.127,0.103,0.156,0.204,0.243,0.276,0.393,0.303,0.316,0.383,0.311,0.26,0.215,0.284,0.226,0.237,0.38,0.643,0.375,0.532,0.641,0.558,0.914,0.819,0.953,0.707,0.931,0.779,2.469,0.668,
MPU0525661       ,MPU0525661       ,"Services costs, billions of current dollars for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,24.63,22.246,24.608,23.257,21.207,20.778,24.416,24.723,28.324,33.747,43.384,46.203,52.331,67.639,59.71,49.962,45.91,54.385,60.185,70.931,83.827,84.163,75.646,81.829,89.222,91.956,109.862,106.773,128.243,120.497,118.365,109.85,104.797,122.038,
MPU0525671       ,MPU0525671       ,"Capital share for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.212,0.214,0.195,0.224,0.246,0.272,0.266,0.251,0.246,0.21,0.11,0.192,0.218,0.16,0.177,0.226,0.277,0.251,0.253,0.205,0.198,0.194,0.161,0.156,0.116,0.114,0.093,0.149,0.108,0.12,0.142,0.182,0.167,0.147,
MPU0525681       ,MPU0525681       ,"Labor share for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.009,0.011,0.011,0.012,0.014,0.016,0.016,0.017,0.018,0.017,0.016,0.016,0.014,0.013,0.015,0.018,0.019,0.02,0.02,0.019,0.006,0.006,0.007,0.006,0.006,0.005,0.005,0.007,0.008,0.011,0.014,0.018,0.021,0.023,
MPU0525691       ,MPU0525691       ,"Energy share for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.024,0.024,0.024,0.024,0.023,0.023,0.025,0.027,0.028,0.029,0.029,0.018,0.017,0.019,0.018,0.012,0.012,0.016,0.013,0.013,0.017,0.034,0.015,0.023,0.03,0.024,0.027,0.02,0.014,0.011,0.013,0.013,0.01,0.01,
MPU0525701       ,MPU0525701       ,"Materials share for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.007,0.007,0.006,0.006,0.004,0.003,0.004,0.006,0.006,0.006,0.008,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.003,0.004,0.006,0.004,0.005,0.006,0.005,0.007,0.006,0.006,0.005,0.006,0.006,0.018,0.004,
MPU0525711       ,MPU0525711       ,"Services share for Funds, trusts, and other financial vehicles (NAICS 525), Levels",1,1987-A01,2020-A01,0.748,0.745,0.764,0.734,0.713,0.686,0.689,0.7,0.703,0.738,0.838,0.769,0.746,0.803,0.786,0.741,0.689,0.71,0.711,0.761,0.776,0.761,0.813,0.811,0.843,0.853,0.868,0.818,0.864,0.853,0.825,0.782,0.783,0.815,
MPU0525742       ,MPU0525742       ,"Contribution of energy intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,101.025,100.505,100.508,100.015,99.88,99.686,100.205,100.13,100.539,100.725,100.889,100.07,99.992,99.911,99.475,98.856,98.699,99.211,98.813,98.803,99.222,100.44,99.136,99.911,100.769,100.0,100.556,98.806,98.414,97.634,97.505,97.239,96.767,96.891,
MPU0525743       ,MPU0525743       ,"Contribution of energy intensity to labor productivity for Funds, trusts, and other financial vehicles (NAICS 525), % Change Year Ago",3,1988-A01,2020-A01,,-0.5,0.0,-0.5,-0.1,-0.2,0.5,-0.1,0.4,0.2,0.2,-0.8,-0.1,-0.1,-0.4,-0.6,-0.2,0.5,-0.4,0.0,0.4,1.2,-1.3,0.8,0.9,-0.8,0.6,-1.7,-0.4,-0.8,-0.1,-0.3,-0.5,0.1,
