index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUUR0000SEFT04   ,CUUR0000SEFT04   ,"Spices, seasonings, condiments, sauces in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,73.3,82.3,90.4,97.0,100.4,102.7,105.9,108.8,112.9,116.1,123.0,129.7,137.0,143.0,147.3,151.1,155.5,162.5,167.8,172.7,175.8,175.6,181.4,184.6,185.5,185.3,188.0,190.3,195.492,204.631,214.731,214.412,219.932,225.929,226.352,229.676,235.575,237.721,239.568,241.669,242.889,249.36,254.455
CUUR0000SEFT05   ,CUUR0000SEFT05   ,"Baby food in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,106.0,110.3,113.8,115.9,118.7,122.6,124.4,128.0,130.415,137.715,139.985,139.927,143.402,149.214,151.166,154.161,153.917,155.851,158.333,161.782,168.648,173.071,177.612
CUUR0000SEFT06   ,CUUR0000SEFT06   ,"Other miscellaneous foods in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,104.9,107.5,108.9,109.2,110.3,110.4,111.3,113.9,115.105,119.924,122.393,121.683,123.996,128.303,129.221,130.448,131.757,131.645,131.864,131.485,132.135,136.745,140.364
CUUR0000SEFV     ,CUUR0000SEFV     ,"Food away from home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,21.9,22.1,22.6,23.4,24.1,24.8,25.4,26.0,26.7,27.3,27.8,28.4,29.7,31.3,32.9,34.9,37.5,39.4,41.0,44.2,49.8,54.5,58.2,62.6,68.3,75.9,83.4,90.9,95.8,100.0,104.2,108.3,112.5,117.0,121.8,127.4,133.4,137.9,140.7,143.2,145.7,149.0,152.7,157.0,161.1,165.1,169.0,173.9,178.3,182.1,187.5,193.4,199.4,206.659,215.769,223.272,226.114,231.401,237.986,243.068,248.981,256.101,262.695,268.826,275.893,284.41,293.944,307.296
CUUR0000SEFV01   ,CUUR0000SEFV01   ,"Full service meals and snacks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,104.3,106.8,110.3,113.0,115.3,118.4,121.9,125.7,130.203,135.422,139.223,141.064,144.371,148.142,151.465,155.269,159.394,163.125,167.059,170.981,176.399,181.503,189.681
CUUR0000SEFV02   ,CUUR0000SEFV02   ,"Limited service meals and snacks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,103.6,106.3,109.6,112.7,114.9,118.6,122.4,126.0,130.553,136.93,142.641,143.863,147.094,151.747,154.631,158.432,163.34,167.719,171.842,176.582,182.053,189.916,202.72
CUUR0000SEFV03   ,CUUR0000SEFV03   ,"Food at employee sites and schools in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,103.2,104.4,105.5,108.2,112.4,115.5,118.6,122.6,126.764,131.837,137.322,140.969,145.735,150.188,155.32,158.163,161.749,170.027,172.085,178.138,181.229,176.885,113.811
CUUR0000SEFV04   ,CUUR0000SEFV04   ,"Food from vending machines and mobile vendors in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,101.3,102.4,104.2,105.6,107.7,109.8,112.6,115.1,118.325,124.099,129.729,133.064,135.77,140.168,143.309,143.063,146.252,150.805,154.76,159.532,166.485,170.162,178.001
CUUR0000SEFV05   ,CUUR0000SEFV05   ,"Other food away from home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.2,109.0,113.4,117.7,121.3,125.3,131.3,136.6,144.068,150.64,155.852,159.276,162.794,166.503,169.637,173.762,179.625,182.692,184.548,191.845,196.368,200.597,206.384
CUUR0000SEFW     ,CUUR0000SEFW     ,"Alcoholic beverages at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,80.6,87.3,93.1,97.0,100.6,102.4,105.2,109.3,111.5,114.2,117.9,123.0,137.8,141.6,142.2,142.5,143.1,146.8,149.5,150.6,153.7,158.1,161.1,164.0,166.5,170.2,172.3,174.9,179.094,184.904,190.281,190.966,191.776,193.405,195.69,196.983,197.284,198.977,200.3,202.521,205.49,209.012,212.468
CUUR0000SEFW01   ,CUUR0000SEFW01   ,"Beer, ale, and other malt beverages at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,40.4,40.1,40.7,41.5,41.4,41.7,42.3,42.4,42.6,43.0,43.4,43.8,44.4,45.2,46.5,47.7,49.2,51.0,51.5,52.3,57.3,63.4,65.0,66.0,69.6,76.9,84.8,90.9,95.2,100.7,104.2,106.7,108.7,110.9,114.4,118.2,123.6,138.4,143.5,143.2,143.4,143.9,147.4,148.2,148.5,151.9,156.8,160.7,164.7,168.5,174.6,176.4,178.1,184.125,190.32,197.448,201.0,203.878,207.581,211.069,213.79,215.026,218.937,222.924,225.956,230.114,238.062,242.278
CUUR0000SEFW02   ,CUUR0000SEFW02   ,"Distilled spirits at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,85.1,89.8,94.9,98.2,100.4,101.4,105.3,113.3,114.4,116.1,119.9,125.7,139.2,141.5,143.2,144.3,145.7,147.5,150.8,152.7,156.2,162.3,168.0,171.4,173.1,175.3,177.4,179.7,180.984,185.032,189.207,188.781,188.97,188.919,191.033,192.392,192.607,193.291,192.505,191.962,194.772,196.176,202.129
CUUR0000SEFW03   ,CUUR0000SEFW03   ,"Wine at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1963-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,41.8,42.0,42.6,44.2,46.0,49.7,52.0,54.0,57.5,62.7,65.5,67.0,68.9,75.6,82.4,89.5,96.2,100.4,100.5,99.1,100.2,102.4,105.7,107.8,110.9,114.4,129.9,132.6,134.0,133.3,133.6,139.3,145.5,147.3,149.4,151.6,151.5,152.3,153.1,153.8,156.2,159.8,162.914,168.729,172.112,169.734,168.456,168.208,169.229,168.974,168.472,168.386,167.915,169.959,171.782,172.203,174.03
CUUR0000SEFX     ,CUUR0000SEFX     ,"Alcoholic beverages away from home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,77.2,82.9,90.1,95.2,99.8,105.1,111.1,118.5,123.4,130.6,137.4,144.4,156.9,162.5,167.4,171.6,176.5,182.7,189.4,195.0,201.0,207.1,215.2,222.5,228.6,236.6,244.5,254.6,265.969,277.394,285.55,291.892,300.886,310.539,317.91,323.813,330.513,336.583,343.459,350.931,355.164,363.08,373.354
CUUR0000SS01031  ,CUUR0000SS01031  ,"Rice in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,100.9,99.3,98.2,98.3,100.8,108.0,108.8,114.9,120.066,152.842,160.992,156.909,163.927,167.327,170.212,170.678,167.202,163.08,160.028,161.708,162.567,164.913,166.506
CUUR0000SS02011  ,CUUR0000SS02011  ,"White bread in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13.5,13.6,14.5,14.5,14.4,14.4,17.0,20.5,22.8,22.9,23.4,25.6,26.3,27.1,28.2,29.0,29.7,31.1,32.0,32.6,33.7,34.7,35.2,35.9,36.1,36.6,38.8,39.5,39.7,40.9,43.1,44.4,44.6,50.1,62.6,65.5,64.3,64.3,68.6,76.8,85.9,93.2,96.7,100.0,103.3,105.8,107.7,110.7,118.6,129.4,136.4,139.3,146.2,152.2,159.0,165.5,177.5,183.8,187.3,192.5,199.1,208.3,213.4,218.6,223.3,232.1,238.0,257.975,294.237,297.789,291.831,306.751,315.273,321.536,319.665,323.644,322.998,323.418,323.829,333.552,347.861,351.797
CUUR0000SS02021  ,CUUR0000SS02021  ,"Bread other than white in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,77.6,85.9,93.4,97.1,99.7,103.1,106.4,109.0,111.9,118.6,128.9,136.2,141.4,148.3,155.3,161.3,167.0,178.7,182.9,190.4,195.6,202.6,213.2,219.3,224.2,227.8,238.6,248.7,264.239,305.532,309.503,305.075,326.684,334.37,342.154,341.718,344.495,345.376,344.686,348.625,358.577,369.184,379.815
CUUR0000SS02041  ,CUUR0000SS02041  ,"Fresh cakes and cupcakes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8,73.4,82.2,91.3,95.6,99.6,104.9,109.3,111.8,116.1,122.9,129.9,138.1,145.1,148.4,155.2,160.0,167.8,173.1,177.8,179.3,183.7,188.0,194.2,198.2,204.5,208.7,213.7,217.0,225.784,247.176,256.729,257.47,265.787,276.26,280.616,283.951,292.195,298.837,302.991,309.761,317.047,314.287,323.652
CUUR0000SS02042  ,CUUR0000SS02042  ,"Cookies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,72.7,80.8,90.6,95.6,99.2,105.2,110.9,114.8,119.9,126.0,135.3,142.9,150.8,156.3,158.9,165.8,170.2,174.8,180.2,183.1,187.3,187.6,190.7,196.2,202.6,205.2,206.4,211.6,217.879,232.443,244.084,245.378,245.932,257.435,262.598,265.134,268.451,268.315,267.394,269.443,271.841,277.614,281.639
CUUR0000SS02063  ,CUUR0000SS02063  ,"Fresh sweetrolls, coffeecakes, doughnuts in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,74.4,83.5,92.1,95.6,99.9,104.6,107.4,112.0,114.9,119.5,127.6,135.2,140.4,144.9,152.5,157.0,163.7,170.7,175.1,175.5,175.0,182.3,192.0,197.5,201.3,206.7,212.9,221.8,227.966,245.518,251.864,253.147,263.79,276.175,289.781,290.177,293.751,293.29,293.253,299.518,310.947,321.598,328.375
CUUR0000SS0206A  ,CUUR0000SS0206A  ,"Crackers, bread, and cracker products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,76.0,82.9,88.0,93.9,99.6,106.5,115.7,119.6,123.5,129.4,142.0,155.4,166.0,174.9,177.3,180.5,185.5,202.3,210.8,214.7,218.6,225.0,231.6,236.1,243.4,249.3,246.5,250.7,255.261,273.883,286.529,285.986,293.966,302.981,300.821,305.865,307.837,306.144,303.959,300.44,306.902,314.863,328.165
CUUR0000SS0206B  ,CUUR0000SS0206B  ,"Frozen and refrigerated bakery products, pies, tarts, turnovers in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,73.9,82.0,91.0,96.4,99.1,104.5,109.7,114.4,119.1,123.7,132.8,140.3,144.9,149.1,156.1,162.5,170.2,174.9,178.0,187.2,189.2,191.7,201.8,207.8,211.4,214.4,215.8,218.6,226.312,242.639,255.77,257.497,262.881,268.32,270.765,270.537,269.375,267.841,268.38,268.458,269.258,272.061,274.705
CUUR0000SS04011  ,CUUR0000SS04011  ,"Bacon and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,11.9,15.0,17.2,18.0,17.1,17.2,22.5,32.8,32.4,28.1,26.9,28.3,27.3,33.3,34.5,27.8,24.6,31.6,33.8,28.3,27.8,30.3,30.0,29.1,29.2,35.6,41.9,36.8,35.8,38.8,41.9,35.5,43.0,59.3,59.0,79.3,77.4,71.0,81.7,75.8,73.5,83.3,102.2,100.0,97.9,101.3,108.5,114.6,100.9,95.8,113.4,119.8,104.6,110.8,118.1,120.0,148.9,164.0,152.0,151.5,177.5,184.6,186.2,196.6,212.0,209.8,213.0,220.978,219.349,215.861,232.207,263.405,267.691,283.854,299.687,280.969,282.682,301.979,296.766,302.619,310.531,351.377
CUUR0000SS04012  ,CUUR0000SS04012  ,"Breakfast sausage and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,99.6,106.0,109.4,110.8,112.8,120.1,121.0,120.0,123.001,125.914,128.281,129.263,136.916,138.467,138.921,152.938,148.685,143.031,142.741,143.719,144.695,152.349,160.769
CUUR0000SS04031  ,CUUR0000SS04031  ,"Ham, excluding canned in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,88.0,85.0,89.7,101.0,100.2,98.8,100.7,111.2,120.7,122.3,123.3,140.9,148.1,141.7,144.7,147.0,146.3,158.4,166.8,160.2,157.2,164.9,170.3,172.7,176.3,183.6,197.9,198.6,199.275,204.847,204.304,211.837,225.92,227.735,230.303,249.546,241.498,225.318,224.731,223.326,228.035,240.131,249.777
CUUR0000SS05011  ,CUUR0000SS05011  ,"Frankfurters in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1951-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,33.1,30.1,28.8,27.6,27.0,29.5,33.7,33.3,32.5,33.1,33.2,33.1,32.8,35.0,38.2,37.6,37.7,41.0,43.7,43.3,46.9,61.0,60.2,62.3,62.8,61.3,76.0,89.3,92.5,96.6,100.6,99.7,99.7,99.9,102.1,109.5,112.7,116.1,129.2,132.9,131.3,132.9,137.7,138.7,142.1,145.3,144.6,145.5,148.6,155.4,157.2,166.2,168.5,169.2,171.6,179.344,185.35,188.824,188.694,201.309,206.83,206.612,215.781,230.354,225.371,227.044,229.406,232.631,250.606,252.43
CUUR0000SS05014  ,CUUR0000SS05014  ,"Lamb and organ meats in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,97.3,102.5,104.4,101.1,98.8,100.1,101.4,103.6,110.8,115.6,119.6,125.5,129.1,131.4,137.5,141.0,146.8,155.7,161.6,165.3,162.0,169.0,173.8,189.3,198.9,204.3,212.7,226.4,222.329,251.049,253.482,277.069,319.703,316.804,307.526,316.68,329.991,329.97,325.324,,,,
CUUR0000SS05015  ,CUUR0000SS05015  ,"Lamb and mutton in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.3,107.7,,115.4,118.0,126.3,,,,154.176,167.014,204.023,198.029,181.58,175.595,178.111,174.285,,,,,
CUUR0000SS0501A  ,CUUR0000SS0501A  ,"Lunchmeats in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,100.4,102.4,105.4,108.1,109.6,114.5,117.1,118.7,120.26,124.53,128.5,128.396,134.327,136.098,136.643,141.919,147.288,147.09,144.882,143.236,144.394,150.659,154.365
CUUR0000SS06011  ,CUUR0000SS06011  ,"Fresh whole chicken in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,36.2,38.3,39.8,39.6,35.6,36.0,38.7,46.6,55.4,57.3,58.6,66.0,69.5,77.0,72.7,69.5,72.9,73.1,71.3,64.4,67.0,58.8,57.3,56.6,51.6,52.4,47.4,50.0,49.3,48.2,49.8,52.7,48.8,51.2,54.1,52.4,52.9,53.4,77.1,72.3,81.4,76.9,77.3,85.6,87.2,94.4,96.5,94.8,96.3,109.0,104.5,115.4,113.3,125.1,137.1,134.9,131.7,131.9,138.0,140.1,142.2,152.6,158.5,159.6,161.8,162.9,168.0,169.1,165.8,182.4,186.7,184.0,196.176,207.853,211.823,211.065,219.049,229.451,243.49,252.024,253.483,249.434,244.847,248.459,247.733,260.639,270.383
CUUR0000SS06021  ,CUUR0000SS06021  ,"Fresh and frozen chicken parts in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,86.4,91.7,96.7,94.9,96.6,108.4,104.6,114.6,114.4,123.3,135.7,135.9,134.7,134.4,140.1,145.6,146.0,155.0,157.4,157.2,156.8,157.7,163.1,166.5,170.0,183.0,186.9,180.0,190.371,199.765,201.717,200.742,202.272,212.405,222.919,225.804,225.646,217.811,220.979,223.894,223.269,233.97,248.068
CUUR0000SS07011  ,CUUR0000SS07011  ,"Shelf stable fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4,81.9,93.7,102.3,102.6,99.9,97.6,97.8,98.6,103.9,117.0,124.3,119.5,119.0,118.7,121.5,123.8,125.5,125.9,128.4,132.6,131.5,127.4,127.3,130.0,128.9,130.0,136.9,141.8,146.191,157.149,175.057,174.519,182.011,193.598,198.072,199.73,201.508,200.717,200.943,208.168,215.241,221.335,226.075
CUUR0000SS07021  ,CUUR0000SS07021  ,"Frozen fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,79.1,84.1,90.6,95.8,99.0,105.1,112.9,127.7,143.6,149.2,155.2,161.4,163.8,168.7,174.5,183.6,194.1,196.0,200.7,,,216.2,219.3,221.7,228.2,229.1,230.7,235.5,241.375,254.251,265.929,266.686,286.8,294.642,298.514,321.167,314.423,300.114,304.732,303.838,308.28,317.29,331.837
CUUR0000SS09011  ,CUUR0000SS09011  ,"Fresh whole milk in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,19.1,20.9,22.5,23.9,24.2,24.2,27.8,31.1,34.6,33.2,32.2,35.7,37.5,37.1,36.3,36.4,37.5,38.8,39.5,39.9,40.9,41.0,40.8,40.6,40.7,40.5,43.1,44.8,46.7,48.0,50.0,51.4,52.2,57.1,68.4,68.5,72.1,72.8,77.0,85.9,93.5,98.8,99.3,100.0,100.7,102.3,101.7,103.6,106.0,114.3,126.7,122.4,126.4,127.9,131.2,131.1,141.1,142.9,147.9,156.2,156.9,165.9,162.1,162.5,183.4,184.9,181.6,205.397,217.22,183.17,191.173,209.53,211.266,214.683,227.74,213.082,203.133,200.974,195.638,200.491,212.621,223.383
CUUR0000SS09021  ,CUUR0000SS09021  ,"Fresh milk other than whole in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,108.3,108.9,113.2,111.8,113.4,125.4,128.5,127.5,141.0,149.409,132.972,137.282,149.243,151.172,152.455,159.073,151.031,143.899,143.015,141.5,145.554,152.948,157.349
CUUR0000SS10011  ,CUUR0000SS10011  ,"Butter in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,16.2,18.5,21.2,23.4,22.3,22.5,31.8,36.1,38.9,32.5,32.7,36.7,38.3,35.6,32.7,32.0,32.7,33.7,33.6,34.1,34.0,34.7,34.2,34.1,34.5,35.0,38.1,39.2,39.5,40.0,41.0,41.5,41.3,43.4,44.7,48.7,60.0,63.4,70.3,79.5,89.4,96.2,98.4,99.6,102.0,103.1,103.4,105.3,104.9,105.0,98.5,95.8,92.4,86.8,82.9,85.7,107.6,114.8,150.5,145.8,135.9,171.6,156.0,144.9,187.1,184.6,171.2,170.683,178.17,165.401,182.593,210.795,196.102,198.41,227.375,232.833,234.484,240.409,243.882,246.62,248.691,248.454
CUUR0000SS11031  ,CUUR0000SS11031  ,"Oranges, including tangerines in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.6,9.1,10.6,13.9,14.7,15.9,16.9,14.7,15.2,17.6,16.7,16.4,17.1,16.7,18.8,18.0,20.1,20.0,26.1,22.7,25.6,26.8,27.5,31.5,30.8,27.2,27.7,26.8,33.9,29.4,30.6,33.7,33.6,37.7,39.8,41.4,41.2,47.0,64.0,76.2,72.6,81.4,104.4,83.1,112.4,119.7,108.6,135.9,144.6,147.0,160.6,249.4,176.2,190.1,189.9,224.5,239.3,226.1,251.5,337.0,257.0,271.7,294.6,302.0,330.8,354.7,396.2,452.941,410.647,407.986,409.542,419.527,418.278,443.648,481.335,481.653,485.225,517.42,531.944,511.388,497.45,521.177
CUUR0000SS13031  ,CUUR0000SS13031  ,"Canned fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,105.4,106.9,109.0,111.6,113.7,114.0,118.4,121.5,125.221,135.572,142.834,141.028,145.986,150.431,154.471,153.998,157.537,158.173,156.448,154.885,158.173,162.753,166.36
CUUR0000SS14011  ,CUUR0000SS14011  ,"Frozen vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,72.0,77.6,87.4,96.5,100.3,103.2,106.9,107.7,110.5,113.0,122.5,127.4,129.6,130.9,133.5,138.9,140.7,143.7,148.1,151.2,153.8,157.7,166.4,171.1,172.5,175.8,177.8,179.1,180.755,190.638,197.057,194.151,199.377,207.29,204.477,201.747,202.455,202.787,203.388,198.614,198.959,206.422,207.581
CUUR0000SS14021  ,CUUR0000SS14021  ,"Canned vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,105.9,106.8,110.8,115.8,115.8,117.0,122.1,125.9,129.53,147.013,162.448,160.223,162.958,168.149,168.652,171.924,170.942,169.54,164.587,166.912,173.224,179.056,187.382
CUUR0000SS14022  ,CUUR0000SS14022  ,"Dried beans, peas, and lentils in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,101.0,99.3,99.9,109.4,109.2,110.4,117.6,119.7,132.481,158.993,177.103,173.303,178.267,198.365,193.582,199.304,205.9,202.567,194.996,189.439,180.943,189.757,197.154
