index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWURS24ASA0E     ,CWURS24ASA0E     ,"Energy in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M04,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,82.9,94.6,98.6,100.7,100.8,101.0,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.224,203.163,180.169,226.787
CWURS24ASA0L1E   ,CWURS24ASA0L1E   ,"All items less food and energy in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1982-M02,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,98.7,103.8,106.4,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.772,249.207,254.907,266.37
CWURS24ASA0L2    ,CWURS24ASA0L2    ,"All items less shelter in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,63.0,68.0,75.3,83.5,91.1,96.3,100.0,103.8,106.9,106.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.154,232.012,232.808,249.887
CWURS24ASA0L5    ,CWURS24ASA0L5    ,"All items less medical care in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,33.4,35.1,37.5,38.8,40.1,42.5,47.4,51.4,54.5,58.4,63.8,71.5,79.7,89.3,97.8,99.0,103.2,105.2,105.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.363,231.964,234.677,248.751
CWURS24ASA0LE    ,CWURS24ASA0LE    ,"All items less energy in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M04,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9,78.9,88.1,97.3,98.9,103.8,106.3,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.361,253.373,259.451,271.001
CWURS24ASAA      ,CWURS24ASAA      ,"Apparel in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,47.0,46.3,47.6,48.2,48.4,48.1,49.1,48.0,49.0,50.0,50.0,51.0,52.3,54.2,56.5,59.7,62.5,64.1,64.8,67.9,74.3,75.7,76.7,79.9,82.9,86.0,91.7,96.3,99.5,101.4,99.2,106.6,106.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.217,132.965,125.231,133.084
CWURS24ASAC      ,CWURS24ASAC      ,"Commodities in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,38.0,39.7,41.8,42.8,44.0,47.1,53.1,57.6,60.6,63.9,69.2,77.9,86.3,94.6,98.0,99.9,102.1,104.6,102.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.143,190.26,189.086,206.129
CWURS24ASACL1    ,CWURS24ASACL1    ,"Commodities less food in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,39.8,41.4,43.4,44.5,45.3,47.1,52.5,56.6,59.8,63.1,67.7,76.4,85.4,95.3,98.6,100.1,101.4,104.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.759,158.634,154.088,172.503
CWURS24ASACL11   ,CWURS24ASACL11   ,"Commodities less food and beverages in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,62.8,67.4,76.2,85.4,95.4,98.7,100.1,101.3,103.8,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.859,150.539,145.809,163.787
CWURS24ASAD      ,CWURS24ASAD      ,"Durables in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,39.9,41.5,43.4,44.9,45.5,46.8,51.1,56.2,60.1,64.0,69.5,76.8,82.6,94.2,98.5,99.8,101.7,102.3,101.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.524,108.869,111.007,123.46
CWURS24ASAE      ,CWURS24ASAE      ,"Education and communication in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.929,127.308,127.634,129.551
CWURS24ASAEC     ,CWURS24ASAEC     ,"Education and communication commodities in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.643,62.247,61.344,58.02
CWURS24ASAES     ,CWURS24ASAES     ,"Education and communication services in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.058,108.496,108.887,111.217
CWURS24ASAF      ,CWURS24ASAF      ,"Food and beverages in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6,66.9,73.3,81.6,88.5,92.7,96.5,99.5,104.1,106.5,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.601,285.936,294.492,306.649
CWURS24ASAF1     ,CWURS24ASAF1     ,"Food in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1917-M12,2022-M03,,,,,16.2,18.8,21.9,15.9,14.8,15.2,15.0,16.1,17.0,16.2,16.1,16.5,15.8,13.0,10.6,10.3,12.0,13.1,13.3,13.8,12.9,12.8,12.8,14.0,16.1,17.4,17.1,17.4,20.2,24.4,26.7,25.3,25.7,28.8,29.4,28.7,28.6,28.5,28.7,29.1,30.2,30.1,30.2,30.2,30.3,30.5,31.2,32.0,33.5,33.7,35.0,36.9,39.2,40.1,41.9,47.8,55.1,60.2,62.8,66.2,72.9,81.5,88.6,92.9,96.5,99.4,104.0,106.3,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.874,273.986,282.217,294.122
CWURS24ASAF11    ,CWURS24ASAF11    ,"Food at home in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,31.5,31.1,31.5,31.7,33.0,32.3,32.4,32.2,32.4,32.5,33.3,34.3,36.0,35.7,37.0,38.7,41.0,41.8,43.7,50.5,58.3,63.2,65.0,67.9,75.0,83.9,90.1,93.7,97.4,98.6,104.0,105.6,108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.41,250.87,256.101,267.007
CWURS24ASAF111   ,CWURS24ASAF111   ,"Cereals and bakery products in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.334,276.329,269.392,265.697,270.519
CWURS24ASAF112   ,CWURS24ASAF112   ,"Meats, poultry, fish, and eggs in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.713,269.475,272.174,284.764,304.873
CWURS24ASAF113   ,CWURS24ASAF113   ,"Fruits and vegetables in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.92,357.192,354.126,360.794,373.665
CWURS24ASAF114   ,CWURS24ASAF114   ,"Nonalcoholic beverages and beverage materials in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1978.04=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.652,151.885,157.201,161.122,165.504
CWURS24ASAF115   ,CWURS24ASAF115   ,"Other food at home in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.072,196.805,198.319,201.442,208.444
CWURS24ASAF116   ,CWURS24ASAF116   ,"Alcoholic beverages in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,73.7,78.2,82.4,87.1,91.2,95.4,99.5,105.1,109.4,115.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.077,397.738,409.712,420.912
CWURS24ASAG      ,CWURS24ASAG      ,"Other goods and services in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,61.8,66.7,71.1,76.5,83.8,91.8,101.0,107.2,114.1,120.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.333,472.501,490.822,513.127
CWURS24ASAGC     ,CWURS24ASAGC     ,"Other goods in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.623,133.694,137.461,140.226
CWURS24ASAGS     ,CWURS24ASAGS     ,"Other personal services in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.411,119.06,125.682,136.515
CWURS24ASAH      ,CWURS24ASAH      ,"Housing in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,52.4,58.6,65.7,73.2,85.7,98.9,98.2,102.9,103.5,105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.145,237.426,245.975,255.256
CWURS24ASAH1     ,CWURS24ASAH1     ,"Shelter in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,18.9,19.3,18.8,20.0,20.0,20.0,20.4,20.8,21.0,21.6,21.7,22.1,22.7,23.9,25.3,27.2,30.5,31.6,32.7,33.9,38.2,41.8,45.0,48.9,55.2,63.2,71.4,84.6,99.8,97.2,103.0,103.9,108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.668,272.599,282.539,289.747
CWURS24ASAH2     ,CWURS24ASAH2     ,"Fuels and utilities in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,22.6,23.6,24.6,25.0,25.6,26.3,26.6,26.6,26.5,26.5,26.3,26.2,25.9,26.2,26.7,28.0,28.5,30.2,32.2,34.3,38.5,42.5,44.7,52.4,59.8,63.4,69.3,82.9,93.7,101.4,104.9,105.0,100.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.426,217.448,219.288,241.492
CWURS24ASAH21    ,CWURS24ASAH21    ,"Household energy in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,48.0,55.2,61.6,68.0,82.1,94.3,102.0,103.7,102.4,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.644,189.885,190.755,213.944
CWURS24ASAH3     ,CWURS24ASAH3     ,"Household furnishings and operations in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,70.7,75.5,81.9,87.9,94.9,99.3,100.2,100.5,101.5,101.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.623,130.425,137.617,146.915
CWURS24ASAH31    ,CWURS24ASAH31    ,"Household furnishings and supplies in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.572,93.765,98.79,105.639
CWURS24ASAM      ,CWURS24ASAM      ,"Medical care in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,11.9,12.4,12.8,13.8,14.7,15.9,16.6,17.2,17.5,19.0,21.5,23.0,24.6,26.2,27.1,27.4,27.9,28.0,29.3,30.9,32.5,34.1,36.3,38.2,38.9,40.9,44.5,49.3,53.1,57.4,62.0,66.3,72.9,79.5,89.5,100.2,110.4,117.6,127.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.623,565.648,588.213,609.903
CWURS24ASAN      ,CWURS24ASAN      ,"Nondurables in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,37.3,39.0,41.2,42.1,43.5,47.3,54.0,58.3,60.9,64.1,69.0,78.6,88.9,94.8,97.7,99.9,102.4,105.6,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.247,235.787,232.34,251.333
CWURS24ASANL1    ,CWURS24ASANL1    ,"Nondurables less food in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,39.3,41.0,43.0,43.8,44.9,46.9,53.2,56.5,59.0,62.0,65.5,75.9,89.1,96.7,98.7,100.4,100.8,104.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.572,208.982,196.294,220.902
CWURS24ASANL11   ,CWURS24ASANL11   ,"Nondurables less food and beverages in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,61.1,64.6,75.5,89.3,97.1,99.0,100.5,100.5,104.5,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.609,196.594,183.217,207.56
CWURS24ASAR      ,CWURS24ASAR      ,"Recreation in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.453,120.015,121.013,124.579
CWURS24ASAS      ,CWURS24ASAS      ,"Services in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,27.0,28.7,31.6,33.2,34.5,35.9,39.3,42.6,46.1,50.5,56.0,62.0,69.6,80.9,96.7,97.9,105.4,107.2,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.303,294.207,302.336,313.615
CWURS24ASASL2RS  ,CWURS24ASASL2RS  ,"Services less rent of shelter in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.885,296.057,301.301,316.153
CWURS24ASASL5    ,CWURS24ASASL5    ,"Services less medical care services in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,26.6,28.3,31.3,32.9,34.2,35.7,39.0,42.1,45.6,49.9,55.6,61.7,69.5,81.2,97.5,97.7,104.9,106.2,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.518,273.961,280.915,291.166
CWURS24ASAT      ,CWURS24ASAT      ,"Transportation in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,24.3,26.0,26.1,26.5,28.3,29.0,28.8,27.9,27.5,28.8,29.8,31.1,31.5,31.7,32.2,32.7,32.7,33.3,33.9,35.0,36.2,36.8,39.1,40.5,40.8,42.4,47.1,50.1,54.6,58.7,61.6,71.5,83.9,93.9,97.7,99.4,103.0,105.8,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.032,191.158,181.628,213.727
CWURS24ASAT1     ,CWURS24ASAT1     ,"Private transportation in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,25.7,27.2,27.0,27.5,29.5,29.6,29.2,28.2,27.7,29.2,30.3,31.5,31.5,31.8,32.3,32.8,32.6,33.2,33.9,35.1,36.3,36.9,39.0,40.4,40.7,42.4,47.3,50.3,55.0,59.2,62.2,72.3,84.3,94.4,97.8,99.3,102.9,105.7,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.903,183.506,174.967,207.11
CWURS24ASATCLTB  ,CWURS24ASATCLTB  ,"Transportation commodities less motor fuel in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.917,104.262,106.817,124.909
CWURS24ASEEB     ,CWURS24ASEEB     ,"Tuition, other school fees, and childcare in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1978.04=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.735,1126.429,1122.301,1126.803,1170.562
CWURS24ASEFJ     ,CWURS24ASEFJ     ,"Dairy and related products in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.962,266.887,273.05,275.773,288.989
CWURS24ASEFV     ,CWURS24ASEFV     ,"Food away from home in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,20.5,20.7,20.8,21.7,22.5,23.9,24.1,24.4,24.6,24.9,25.2,25.6,26.1,28.1,29.7,32.2,34.8,36.4,37.5,40.7,46.7,52.8,58.1,63.4,69.5,77.4,85.8,91.8,95.2,100.7,104.1,107.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.104,302.232,314.868,327.976
CWURS24ASEHA     ,CWURS24ASEHA     ,"Rent of primary residence in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1917-M12,2022-M04,,,,,19.5,19.8,22.9,27.6,28.4,28.3,28.3,27.6,26.8,25.6,24.9,24.5,24.2,23.6,21.9,19.2,17.8,17.6,18.2,19.4,20.2,20.6,20.8,20.8,21.1,21.2,21.2,21.2,21.4,22.6,24.6,25.9,26.7,28.0,29.0,30.5,33.8,34.5,35.5,36.4,37.2,37.6,38.3,38.8,39.3,39.7,40.0,40.2,40.6,41.1,42.3,44.2,46.9,48.7,49.8,50.5,52.2,54.6,58.2,61.9,66.0,72.3,80.2,88.1,95.0,100.5,104.6,111.3,116.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.179,286.237,298.636,305.75
CWURS24ASEHC     ,CWURS24ASEHC     ,"Owners' equivalent rent of residences in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.531,271.903,283.651,292.487
CWURS24ASEHC01   ,CWURS24ASEHC01   ,"Owners' equivalent rent of primary residence in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.531,271.903,283.651,292.487
CWURS24ASEHF     ,CWURS24ASEHF     ,"Gas (piped) and electricity in Minneapolis-St.Paul-Bloomington, MN-WI, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,18.6,18.9,18.8,18.2,20.4,20.5,20.6,22.3,23.3,23.3,23.8,25.2,25.5,25.5,25.1,25.2,24.5,24.1,23.6,23.7,24.0,25.7,26.1,28.1,29.3,30.9,34.1,39.4,41.5,49.3,57.5,61.4,63.8,77.7,92.6,102.9,104.5,103.4,99.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.604,191.75,193.192,216.094
