index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWURS48BSEFJ     ,CWURS48BSEFJ     ,"Dairy and related products in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.951,204.788,199.428,206.995,209.983
CWURS48BSEFV     ,CWURS48BSEFV     ,"Food away from home in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1971-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,40.2,43.4,49.0,54.5,57.9,62.2,68.1,76.0,84.7,91.9,96.5,99.9,103.6,104.9,106.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.638,265.46,279.929,292.545
CWURS48BSEHA     ,CWURS48BSEHA     ,"Rent of primary residence in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1971-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,47.2,50.1,52.5,53.7,55.0,57.6,62.8,69.6,77.0,84.4,94.2,100.5,105.3,108.1,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.309,326.164,331.615,335.57
CWURS48BSEHC     ,CWURS48BSEHC     ,"Owners' equivalent rent of residences in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.11=100,1985-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,104.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.448,286.163,292.177,300.005
CWURS48BSEHC01   ,CWURS48BSEHC01   ,"Owners' equivalent rent of primary residence in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.11=100,1985-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,104.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.448,286.163,292.177,300.005
CWURS48BSEHF     ,CWURS48BSEHF     ,"Gas (piped) and electricity in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1971-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,21.7,22.7,25.7,29.5,33.9,39.9,46.7,56.1,71.0,80.5,97.9,100.4,101.7,102.7,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.639,157.144,150.508,157.279
CWURS48BSEHF01   ,CWURS48BSEHF01   ,"Electricity in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7,57.2,72.5,82.0,99.0,97.6,103.4,106.3,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.511,161.405,157.806,160.641
CWURS48BSEHF02   ,CWURS48BSEHF02   ,"Utility (piped) gas service in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2019-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,54.7,69.1,78.6,96.4,104.1,99.5,98.0,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.789,150.412,,
CWURS48BSETA     ,CWURS48BSETA     ,"New and used motor vehicles in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2017-M11,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.59,107.653,108.901,108.489,120.399
CWURS48BSETA01   ,CWURS48BSETA01   ,"New vehicles in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1978.01=100,2017-M11,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.895,234.866,241.848,241.642,237.776
CWURS48BSETA02   ,CWURS48BSETA02   ,"Used cars and trucks in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1978.01=100,2017-M11,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.218,261.992,269.18,280.312,355.029
CWURS48BSETB     ,CWURS48BSETB     ,"Motor fuel in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,70.3,96.5,106.4,102.1,100.3,97.6,98.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.189,215.646,187.204,265.82
CWURS48BSETB01   ,CWURS48BSETB01   ,"Gasoline (all types) in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,70.3,96.6,106.5,102.1,100.4,97.5,98.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.307,213.86,185.726,263.74
CWURS48BSETE     ,CWURS48BSETE     ,"Motor vehicle insurance in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1978.01=100,2017-M11,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.06,2692.363,2880.019,2944.528,3129.895
CWURS48BSS47014  ,CWURS48BSS47014  ,"Gasoline, unleaded regular in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,95.4,105.5,101.6,100.4,98.0,99.5,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.079,206.343,178.148,256.163
CWURS48BSS47015  ,CWURS48BSS47015  ,"Gasoline, unleaded midgrade in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1993.12=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.643,214.057,190.935,259.935
CWURS48BSS47016  ,CWURS48BSS47016  ,"Gasoline, unleaded premium in Denver-Aurora-Lakewood, CO, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1981-M08,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,97.9,99.0,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.166,240.341,214.282,288.107
CWURS49AAA0      ,CWURS49AAA0      ,"All items - old base in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1967=100,1914-M12,2022-M01,,29.4,30.9,35.7,42.6,50.1,58.7,55.1,53.6,54.1,54.3,54.5,53.0,52.0,51.2,51.1,49.4,44.5,40.1,37.9,38.2,39.4,39.8,42.1,41.5,41.2,41.2,43.4,48.7,51.1,52.0,53.6,57.7,65.1,69.8,69.6,70.1,76.0,78.2,78.9,78.8,78.8,80.0,82.7,85.5,86.9,88.5,89.6,90.6,92.0,93.7,95.7,97.5,100.0,103.9,108.8,114.3,118.5,122.3,129.2,142.5,157.6,168.0,179.6,192.5,215.1,250.2,275.0,291.1,293.5,301.9,314.8,323.7,336.7,351.6,369.1,389.8,405.1,419.5,429.1,434.4,441.5,449.5,456.0,461.1,471.5,486.9,502.9,517.2,532.8,551.4,575.9,599.8,619.612,643.561,636.149,645.541,665.156,678.683,686.322,695.303,699.361,709.687,729.136,757.784,781.785,794.889,828.956
CWURS49ASA0      ,CWURS49ASA0      ,"All items in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1914-M12,2022-M01,,9.9,10.5,12.1,14.4,17.0,19.9,18.6,18.1,18.3,18.4,18.4,17.9,17.6,17.3,17.3,16.7,15.1,13.6,12.8,12.9,13.3,13.5,14.2,14.0,13.9,13.9,14.7,16.5,17.3,17.6,18.1,19.5,22.0,23.6,23.6,23.7,25.7,26.5,26.7,26.7,26.7,27.1,28.0,28.9,29.4,29.9,30.3,30.7,31.1,31.7,32.4,33.0,33.8,35.2,36.8,38.7,40.1,41.4,43.7,48.2,53.3,56.8,60.8,65.1,72.8,84.7,93.1,98.5,99.3,102.2,106.5,109.5,114.0,119.0,124.9,131.9,137.1,142.0,145.2,147.0,149.4,152.1,154.3,156.0,159.6,164.8,170.2,175.0,180.3,186.6,194.9,203.0,209.661,217.765,215.257,218.435,225.072,229.649,232.234,235.273,236.646,240.14,246.721,256.415,264.536,268.97,280.498
CWURS49ASA0E     ,CWURS49ASA0E     ,"Energy in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,67.1,90.1,99.0,100.0,99.7,100.3,101.4,88.0,88.4,90.7,97.2,107.1,107.6,115.4,117.7,116.9,117.2,116.8,119.3,106.7,114.7,131.9,141.6,142.9,159.6,175.5,200.4,229.3,240.145,268.74,215.703,243.269,283.795,295.569,295.402,288.589,257.493,233.84,246.303,280.291,290.035,265.945,328.452
CWURS49ASA0L1E   ,CWURS49ASA0L1E   ,"All items less food and energy in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1982-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,99.1,102.2,107.4,112.9,118.2,123.9,129.6,136.4,142.2,147.0,150.2,152.0,154.0,156.7,158.2,161.0,164.4,168.7,173.1,178.2,182.1,187.5,194.8,201.7,207.777,213.41,215.429,216.388,218.737,222.343,225.359,229.04,233.234,239.923,246.512,254.62,262.774,268.655,274.94
CWURS49ASA0L2    ,CWURS49ASA0L2    ,"All items less shelter in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1975-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,63.1,67.1,74.6,83.8,91.2,96.7,99.7,103.5,107.1,108.6,112.2,116.7,122.5,129.0,134.2,139.7,143.8,146.1,149.3,152.2,154.2,154.7,157.5,162.3,166.5,169.1,172.9,177.2,183.5,189.7,193.244,201.016,196.502,201.628,210.197,214.54,215.933,217.377,214.849,214.33,217.909,225.254,229.294,230.776,245.149
CWURS49ASA0L5    ,CWURS49ASA0L5    ,"All items less medical care in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,35.6,37.3,39.1,40.6,41.9,44.2,48.8,53.9,57.2,61.1,65.4,73.1,85.2,93.5,98.7,99.3,102.0,106.2,108.9,113.1,117.9,123.7,130.5,135.3,139.8,142.7,144.3,146.5,149.0,151.2,152.9,156.3,161.4,166.6,171.2,176.3,182.5,190.5,198.4,204.976,212.888,210.044,213.02,219.436,223.716,226.177,229.069,230.22,232.73,239.153,249.008,257.019,260.824,272.447
CWURS49ASA0LE    ,CWURS49ASA0LE    ,"All items less energy in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,73.4,84.1,92.5,98.4,99.3,102.4,107.0,111.9,117.1,122.4,128.3,135.1,140.7,145.4,148.7,150.8,153.4,156.3,158.5,161.6,164.7,168.9,174.0,178.9,183.0,188.6,195.3,201.8,208.15,214.515,216.43,217.483,221.178,225.085,227.938,231.902,236.213,242.16,248.283,255.762,263.781,270.61,278.1
CWURS49ASAA      ,CWURS49ASAA      ,"Apparel in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,49.1,49.1,50.0,51.1,51.2,51.8,53.0,53.1,53.2,53.9,54.7,55.2,56.1,58.3,61.4,63.9,66.7,68.8,69.9,71.8,76.9,79.5,81.2,84.4,87.1,91.5,97.3,100.7,99.0,99.6,101.4,105.0,107.2,111.9,114.0,118.8,126.1,130.8,133.6,132.4,130.0,126.8,126.0,120.9,121.7,117.2,116.4,111.7,108.7,106.0,105.6,105.1,105.2,104.136,105.67,106.148,105.558,107.979,109.029,107.697,108.134,104.908,105.85,102.904,105.828,104.29,103.935,105.123
CWURS49ASAC      ,CWURS49ASAC      ,"Commodities in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,40.0,41.4,42.8,44.1,45.6,48.6,54.0,59.4,62.2,65.8,69.9,78.0,87.9,94.3,97.5,100.1,102.3,104.0,103.1,106.0,109.3,114.8,120.8,124.9,130.3,132.7,133.7,135.9,138.9,140.1,140.4,143.1,147.1,149.7,150.7,153.5,156.7,161.8,166.2,169.308,176.169,169.537,174.06,183.532,187.396,185.79,185.017,180.679,176.579,179.127,186.052,189.421,188.265,202.628
CWURS49ASACL1    ,CWURS49ASACL1    ,"Commodities less food in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,42.8,44.1,45.4,47.0,48.1,49.7,54.3,60.2,64.0,67.2,70.2,78.2,89.1,95.2,97.8,100.2,102.0,103.4,100.3,102.1,105.1,110.0,115.4,119.3,125.2,126.7,126.6,127.6,129.7,129.0,127.5,130.3,134.6,134.4,133.7,135.1,136.7,142.0,146.7,147.634,152.968,144.022,149.475,158.896,162.184,158.806,155.104,147.476,141.166,143.085,150.897,152.712,146.331,161.384
CWURS49ASACL11   ,CWURS49ASACL11   ,"Commodities less food and beverages in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,66.9,69.9,78.1,89.2,95.2,97.9,100.2,102.0,103.3,99.8,101.5,104.2,109.0,114.3,117.5,123.2,124.6,124.4,125.2,127.1,126.1,124.4,127.0,131.2,130.9,130.0,131.3,132.8,138.1,142.9,143.733,148.882,139.838,145.273,154.79,158.069,154.62,150.891,143.04,136.449,138.342,146.122,147.961,141.074,156.0
CWURS49ASAD      ,CWURS49ASAD      ,"Durables in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,43.0,44.2,45.6,47.9,49.0,50.0,53.0,61.1,66.3,69.4,72.4,79.2,88.0,92.8,96.9,100.3,102.8,102.2,101.4,103.0,104.6,105.5,106.7,110.2,114.1,116.8,118.9,121.6,123.8,123.4,123.2,121.8,122.6,122.1,119.4,114.1,110.6,111.5,112.2,109.702,107.56,106.319,108.133,108.152,107.781,105.699,103.517,102.031,98.858,97.622,96.085,96.558,95.515,104.189
CWURS49ASAE      ,CWURS49ASAE      ,"Education and communication in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,99.0,99.7,101.4,103.1,106.7,110.0,112.7,114.8,118.818,124.45,128.14,131.516,133.059,135.409,138.535,139.846,140.577,136.983,134.775,135.324,135.229,137.34,137.11
CWURS49ASAEC     ,CWURS49ASAEC     ,"Education and communication commodities in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.756,94.425,96.004,92.908,84.317,80.184,74.599,76.674,72.07,66.282,61.309,60.12
CWURS49ASAES     ,CWURS49ASAES     ,"Education and communication services in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.604,104.315,106.166,109.084,111.031,112.091,109.595,107.465,108.509,109.239,111.738,111.682
CWURS49ASAF      ,CWURS49ASAF      ,"Food and beverages in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,63.5,70.0,78.0,85.2,92.2,96.8,100.2,103.1,105.4,108.5,113.0,117.1,123.9,131.0,136.8,141.4,145.6,148.8,153.5,158.0,163.3,167.3,170.0,173.7,181.4,185.4,191.3,197.1,201.0,204.6,212.393,222.709,224.123,225.493,234.595,239.458,241.55,246.801,251.643,254.092,257.927,261.608,268.402,279.677,292.564
CWURS49ASAF1     ,CWURS49ASAF1     ,"Food in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1914-M12,2022-M01,10.7,10.1,10.9,13.3,15.8,17.8,20.6,15.9,15.2,15.7,15.8,16.7,16.6,16.1,15.9,16.1,15.2,12.1,10.2,10.4,11.0,11.8,11.8,12.6,11.6,11.4,11.5,12.8,15.6,16.9,16.7,17.2,19.7,23.5,25.1,24.3,24.3,27.4,27.9,27.5,27.4,27.2,27.6,28.7,30.0,30.0,30.7,30.9,31.2,31.7,32.0,32.7,33.5,33.8,34.8,36.3,37.9,38.8,40.6,46.1,52.8,57.4,58.6,62.7,69.4,77.7,85.0,92.0,96.8,100.2,103.1,105.3,108.3,112.7,116.4,123.2,130.2,134.9,138.8,143.1,146.5,151.3,155.8,161.2,165.2,167.6,171.1,178.9,182.9,188.7,194.6,198.7,202.5,210.408,220.632,221.959,223.155,232.612,237.642,239.748,245.296,250.219,252.357,256.277,260.114,267.23,278.156,290.951
CWURS49ASAF11    ,CWURS49ASAF11    ,"Food at home in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,30.3,29.8,30.0,31.2,32.6,32.3,32.8,32.9,33.2,33.5,33.8,34.5,35.3,35.1,35.9,37.5,39.1,39.9,41.9,48.4,55.7,60.5,60.6,64.7,72.3,80.1,87.6,94.5,97.9,99.8,102.3,103.8,106.5,112.7,116.4,123.3,131.1,136.1,140.3,145.6,150.2,156.5,162.2,168.2,172.7,175.1,178.8,187.6,190.8,197.2,204.3,206.5,208.8,219.299,232.789,230.808,230.716,242.807,247.241,249.706,254.861,258.336,254.876,254.319,254.267,255.943,264.088,276.232
CWURS49ASAF111   ,CWURS49ASAF111   ,"Cereals and bakery products in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.126,265.968,275.15,282.406,288.503
CWURS49ASAF112   ,CWURS49ASAF112   ,"Meats, poultry, fish, and eggs in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.444,274.744,276.737,291.193,310.736
CWURS49ASAF113   ,CWURS49ASAF113   ,"Fruits and vegetables in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.52,337.516,337.313,349.002,368.163
CWURS49ASAF114   ,CWURS49ASAF114   ,"Nonalcoholic beverages and beverage materials in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.049,262.275,263.487,269.81,277.644
CWURS49ASAF115   ,CWURS49ASAF115   ,"Other food at home in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.181,199.813,196.838,198.678,207.691
CWURS49ASAF116   ,CWURS49ASAF116   ,"Alcoholic beverages in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,74.2,77.4,81.5,86.9,93.7,96.4,100.3,103.3,106.8,111.0,115.8,123.5,129.9,138.5,153.3,162.3,166.7,167.9,171.7,176.3,180.7,184.1,191.5,199.8,203.6,208.0,214.8,216.3,218.4,217.3,221.742,231.994,234.655,238.098,239.377,240.819,242.348,242.162,245.432,251.918,253.686,254.18,251.938,262.64,275.11
CWURS49ASAG      ,CWURS49ASAG      ,"Other goods and services in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,60.2,64.3,68.6,75.3,82.9,91.7,101.7,106.7,113.7,120.7,126.4,137.6,154.9,166.1,179.1,194.2,204.6,207.4,213.9,220.4,227.3,234.5,264.2,276.1,285.3,288.3,290.2,292.0,298.9,310.4,317.681,328.81,342.365,352.754,359.19,360.789,364.016,369.187,375.562,380.771,395.688,410.188,419.18,429.332,447.619
CWURS49ASAGC     ,CWURS49ASAGC     ,"Other goods in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.389,105.595,104.553,105.202,107.936,109.62,109.995,115.159,118.824,119.975,121.168,125.879
CWURS49ASAGS     ,CWURS49ASAGS     ,"Other personal services in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.08,102.599,104.637,105.84,106.409,108.388,111.435,114.751,118.293,121.969,126.495,132.341
CWURS49ASAH      ,CWURS49ASAH      ,"Housing in Los Angeles-Long Beach-Anaheim, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,58.5,63.3,70.6,85.3,94.8,100.4,99.0,100.6,106.2,112.3,117.0,122.3,127.1,134.1,139.6,143.0,144.8,145.4,146.4,148.2,150.6,153.7,157.7,163.7,172.2,180.8,186.8,194.6,206.4,218.8,229.391,236.825,237.844,237.313,239.201,243.383,249.034,254.97,262.16,272.286,283.064,295.811,310.123,319.766,326.616
